name;age;sex;marital-status;occupation;lat;lon
*;[15, 20[;Female;Never-married;Sales;50.*****;4.*****
*;[25, 30[;Female;Never-married;Tech-support;50.*****;4.*****
*;[40, 45[;Female;Married-spouse-absent;Machine-op-inspct;51.*****;3.*****
*;[40, 45[;Male;Married-civ-spouse;Sales;49.*****;4.*****
*;[20, 25[;Male;Never-married;Other-service;50.*****;4.*****
*;[20, 25[;Male;Never-married;Craft-repair;50.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Exec-managerial;51.*****;3.*****
*;[20, 25[;Male;Never-married;Prof-specialty;50.*****;5.*****
*;[30, 35[;Female;Divorced;Other-service;51.*****;3.*****
*;[40, 45[;Female;Divorced;Tech-support;50.*****;4.*****
*;[25, 30[;Male;Never-married;Prof-specialty;50.*****;4.*****
*;[25, 30[;Female;Never-married;Exec-managerial;50.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Machine-op-inspct;51.*****;5.*****
*;[40, 45[;Male;Never-married;Craft-repair;50.*****;3.*****
*;[55, 60[;Female;Widowed;Machine-op-inspct;50.*****;4.*****
*;[35, 40[;Female;Married-civ-spouse;Prof-specialty;50.*****;3.*****
*;[40, 45[;Female;Married-civ-spouse;Adm-clerical;51.*****;4.*****
*;[25, 30[;Male;Divorced;Craft-repair;50.*****;4.*****
*;[35, 40[;Female;Divorced;Adm-clerical;51.*****;4.*****
*;[25, 30[;Male;Never-married;Handlers-cleaners;51.*****;3.*****
*;[40, 45[;Female;Never-married;Adm-clerical;50.*****;5.*****
*;[45, 50[;Male;Never-married;Craft-repair;50.*****;3.*****
*;[35, 40[;Male;Married-civ-spouse;Exec-managerial;51.*****;2.*****
*;[25, 30[;Female;Never-married;Other-service;50.*****;5.*****
*;[35, 40[;Male;Married-civ-spouse;Sales;50.*****;3.*****
*;[35, 40[;Female;Never-married;Other-service;50.*****;5.*****
*;[20, 25[;Female;Never-married;Adm-clerical;51.*****;3.*****
*;[45, 50[;Male;Married-civ-spouse;Sales;50.*****;5.*****
*;[40, 45[;Male;Married-civ-spouse;Prof-specialty;50.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Prof-specialty;51.*****;4.*****
*;[30, 35[;Male;Divorced;Other-service;50.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Other-service;51.*****;5.*****
*;[30, 35[;Male;Married-civ-spouse;Transport-moving;50.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Farming-fishing;51.*****;4.*****
*;[25, 30[;Female;Never-married;Handlers-cleaners;50.*****;5.*****
*;[25, 30[;Male;Married-civ-spouse;Exec-managerial;50.*****;4.*****
*;[40, 45[;Female;Married-civ-spouse;Prof-specialty;51.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Adm-clerical;51.*****;2.*****
*;[40, 45[;Male;Married-civ-spouse;Craft-repair;50.*****;3.*****
*;[40, 45[;Female;Divorced;Sales;51.*****;4.*****
*;[45, 50[;Male;Divorced;Transport-moving;50.*****;5.*****
*;[45, 50[;Male;Divorced;Craft-repair;50.*****;4.*****
*;[40, 45[;Female;Divorced;Sales;50.*****;4.*****
*;[20, 25[;Male;Married-civ-spouse;Craft-repair;50.*****;5.*****
*;[45, 50[;Female;Divorced;Other-service;50.*****;5.*****
*;[35, 40[;Female;Never-married;Tech-support;50.*****;4.*****
*;[20, 25[;Female;Never-married;Prof-specialty;50.*****;3.*****
*;[35, 40[;Male;Married-civ-spouse;Machine-op-inspct;50.*****;4.*****
*;[40, 45[;Male;Never-married;Adm-clerical;50.*****;5.*****
*;[60, 65[;Male;Married-civ-spouse;Sales;50.*****;3.*****
*;[15, 20[;Male;Never-married;Handlers-cleaners;51.*****;3.*****
*;[45, 50[;Female;Never-married;Sales;50.*****;4.*****
*;[30, 35[;Male;Never-married;Handlers-cleaners;50.*****;5.*****
*;[40, 45[;Male;Married-civ-spouse;Tech-support;51.*****;4.*****
*;[30, 35[;Female;Separated;Priv-house-serv;50.*****;5.*****
*;[30, 35[;Female;Divorced;Other-service;50.*****;5.*****
*;[25, 30[;Female;Married-civ-spouse;Adm-clerical;51.*****;2.*****
*;[50, 55[;Female;Divorced;Craft-repair;50.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Farming-fishing;50.*****;5.*****
*;[20, 25[;Male;Never-married;Exec-managerial;51.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Craft-repair;50.*****;4.*****
*;[20, 25[;Female;Never-married;Other-service;51.*****;4.*****
*;[25, 30[;Male;Divorced;Prof-specialty;50.*****;3.*****
*;[45, 50[;Female;Divorced;Prof-specialty;50.*****;3.*****
*;[45, 50[;Male;Divorced;Craft-repair;51.*****;3.*****
*;[45, 50[;Male;Married-civ-spouse;Machine-op-inspct;51.*****;4.*****
*;[50, 55[;Male;Married-civ-spouse;Exec-managerial;50.*****;3.*****
*;[20, 25[;Male;Never-married;Sales;50.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Transport-moving;51.*****;4.*****
*;[25, 30[;Male;Married-civ-spouse;Craft-repair;50.*****;4.*****
*;[40, 45[;Male;Never-married;Craft-repair;51.*****;3.*****
*;[30, 35[;Male;Married-civ-spouse;Exec-managerial;50.*****;5.*****
*;[30, 35[;Male;Married-civ-spouse;Farming-fishing;51.*****;3.*****
*;[60, 65[;Female;Widowed;Priv-house-serv;50.*****;3.*****
*;*;*;*;Prof-specialty;*;*
*;[60, 65[;Female;Married-civ-spouse;Other-service;50.*****;4.*****
*;[20, 25[;Female;Never-married;Sales;51.*****;4.*****
*;[20, 25[;Male;Never-married;Prof-specialty;50.*****;5.*****
*;[45, 50[;Male;Never-married;Other-service;50.*****;4.*****
*;[50, 55[;Male;Married-civ-spouse;Exec-managerial;50.*****;3.*****
*;[40, 45[;Female;Married-civ-spouse;Prof-specialty;51.*****;4.*****
*;[50, 55[;Male;Married-civ-spouse;Craft-repair;50.*****;3.*****
*;[50, 55[;Female;Widowed;Machine-op-inspct;51.*****;2.*****
*;[20, 25[;Male;Married-civ-spouse;Craft-repair;51.*****;3.*****
*;[25, 30[;Male;Never-married;Prof-specialty;51.*****;2.*****
*;[25, 30[;Female;Never-married;Adm-clerical;50.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Craft-repair;51.*****;2.*****
*;[35, 40[;Female;Never-married;Sales;50.*****;4.*****
*;[25, 30[;Male;Never-married;Adm-clerical;51.*****;4.*****
*;[20, 25[;Male;Never-married;Machine-op-inspct;50.*****;3.*****
*;[25, 30[;Male;Married-civ-spouse;Exec-managerial;50.*****;4.*****
*;*;*;*;Adm-clerical;*;*
*;[45, 50[;Male;Never-married;Prof-specialty;51.*****;4.*****
*;[40, 45[;Female;Married-civ-spouse;Adm-clerical;50.*****;3.*****
*;[15, 20[;Male;Never-married;Transport-moving;50.*****;5.*****
*;[60, 65[;Male;Married-civ-spouse;Adm-clerical;51.*****;3.*****
*;[60, 65[;Female;Widowed;Sales;51.*****;3.*****
*;[30, 35[;Male;Married-civ-spouse;Protective-serv;50.*****;4.*****
*;[45, 50[;Female;Divorced;Other-service;50.*****;4.*****
*;[25, 30[;Female;Never-married;Adm-clerical;51.*****;4.*****
*;[60, 65[;Male;Divorced;Other-service;51.*****;2.*****
*;[45, 50[;Male;Married-civ-spouse;Prof-specialty;51.*****;3.*****
*;[30, 35[;Female;Married-civ-spouse;Adm-clerical;51.*****;4.*****
*;[50, 55[;Male;Married-civ-spouse;Exec-managerial;50.*****;4.*****
*;[20, 25[;Male;Never-married;Transport-moving;50.*****;5.*****
*;[50, 55[;Male;Married-civ-spouse;Prof-specialty;51.*****;4.*****
*;[20, 25[;Female;Divorced;Adm-clerical;51.*****;4.*****
*;[45, 50[;Female;Divorced;Other-service;50.*****;5.*****
*;[50, 55[;Male;Married-civ-spouse;Exec-managerial;50.*****;4.*****
*;[20, 25[;Female;Never-married;Adm-clerical;51.*****;4.*****
*;[45, 50[;Male;Married-civ-spouse;Handlers-cleaners;51.*****;4.*****
*;[20, 25[;Female;Never-married;Exec-managerial;50.*****;4.*****
*;[20, 25[;Male;Never-married;Other-service;51.*****;4.*****
*;[45, 50[;Male;Married-civ-spouse;Craft-repair;50.*****;5.*****
*;[30, 35[;Male;Married-civ-spouse;Craft-repair;50.*****;3.*****
*;[50, 55[;Female;Never-married;Prof-specialty;51.*****;4.*****
*;[55, 60[;Male;Married-civ-spouse;Transport-moving;51.*****;4.*****
*;[30, 35[;Female;Never-married;Sales;51.*****;4.*****
*;[30, 35[;Female;Never-married;Sales;51.*****;3.*****
*;[50, 55[;Male;Married-civ-spouse;Craft-repair;51.*****;3.*****
*;[65, 70[;Female;Widowed;Adm-clerical;50.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Sales;50.*****;4.*****
*;[35, 40[;Male;Never-married;Prof-specialty;51.*****;3.*****
*;[60, 65[;Male;Married-civ-spouse;Prof-specialty;50.*****;4.*****
*;[45, 50[;Male;Married-civ-spouse;Sales;51.*****;2.*****
*;[25, 30[;Male;Never-married;Prof-specialty;50.*****;4.*****
*;[15, 20[;Male;Never-married;Other-service;51.*****;3.*****
*;[40, 45[;Male;Married-civ-spouse;Adm-clerical;50.*****;5.*****
*;[25, 30[;Male;Never-married;Tech-support;50.*****;3.*****
*;[25, 30[;Female;Married-civ-spouse;Other-service;50.*****;4.*****
*;[55, 60[;Male;Married-civ-spouse;Sales;51.*****;5.*****
*;[25, 30[;Male;Married-civ-spouse;Craft-repair;50.*****;4.*****
*;[35, 40[;Female;Divorced;Exec-managerial;50.*****;3.*****
*;[55, 60[;Male;Married-civ-spouse;Prof-specialty;50.*****;4.*****
*;[15, 20[;Female;Never-married;Other-service;50.*****;4.*****
*;[40, 45[;Male;Never-married;Adm-clerical;50.*****;3.*****
*;[35, 40[;Male;Married-civ-spouse;Sales;51.*****;4.*****
*;[20, 25[;Male;Divorced;Adm-clerical;51.*****;4.*****
*;[50, 55[;Female;Divorced;Other-service;50.*****;4.*****
*;[65, 70[;Male;Never-married;Craft-repair;50.*****;4.*****
*;[15, 20[;Male;Never-married;Machine-op-inspct;51.*****;4.*****
*;[20, 25[;Male;Never-married;Craft-repair;51.*****;2.*****
*;[60, 65[;Male;Married-civ-spouse;Exec-managerial;51.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Craft-repair;50.*****;5.*****
*;[20, 25[;Male;Never-married;Other-service;50.*****;4.*****
*;[50, 55[;Male;Married-civ-spouse;Exec-managerial;51.*****;3.*****
*;[25, 30[;Male;Married-civ-spouse;Handlers-cleaners;51.*****;4.*****
*;[55, 60[;Female;Married-civ-spouse;Exec-managerial;51.*****;4.*****
*;[55, 60[;Male;Divorced;Other-service;51.*****;3.*****
*;[30, 35[;Male;Married-civ-spouse;Machine-op-inspct;51.*****;4.*****
*;[40, 45[;Female;Never-married;Other-service;50.*****;3.*****
*;[35, 40[;Male;Married-civ-spouse;Craft-repair;50.*****;5.*****
*;[50, 55[;Male;Married-civ-spouse;Transport-moving;50.*****;3.*****
*;[45, 50[;Male;Married-civ-spouse;Adm-clerical;50.*****;5.*****
*;[50, 55[;Male;Married-civ-spouse;Craft-repair;50.*****;4.*****
*;[30, 35[;Male;Never-married;Exec-managerial;50.*****;4.*****
*;[55, 60[;Male;Never-married;Craft-repair;50.*****;3.*****
*;[30, 35[;Male;Married-civ-spouse;Adm-clerical;50.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Sales;50.*****;4.*****
*;[25, 30[;Female;Never-married;Exec-managerial;51.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Craft-repair;51.*****;5.*****
*;[40, 45[;Male;Married-civ-spouse;Exec-managerial;50.*****;4.*****
*;[15, 20[;Female;Never-married;Machine-op-inspct;50.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Handlers-cleaners;51.*****;4.*****
*;[45, 50[;Female;Never-married;Exec-managerial;50.*****;5.*****
*;[30, 35[;Female;Never-married;Prof-specialty;50.*****;3.*****
*;[35, 40[;Male;Married-civ-spouse;Craft-repair;51.*****;5.*****
*;[35, 40[;Male;Married-civ-spouse;Craft-repair;50.*****;4.*****
*;[15, 20[;Male;Never-married;Farming-fishing;50.*****;4.*****
*;[15, 20[;Female;Never-married;Sales;51.*****;3.*****
*;[35, 40[;Male;Married-civ-spouse;Sales;50.*****;3.*****
*;[15, 20[;Female;Never-married;Sales;51.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Craft-repair;51.*****;4.*****
*;[15, 20[;Female;Never-married;Sales;50.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Craft-repair;51.*****;3.*****
*;[40, 45[;Female;Widowed;Machine-op-inspct;50.*****;5.*****
*;[25, 30[;Male;Never-married;Sales;51.*****;4.*****
*;[45, 50[;Male;Married-civ-spouse;Prof-specialty;51.*****;2.*****
*;[20, 25[;Male;Never-married;Machine-op-inspct;50.*****;4.*****
*;[20, 25[;Female;Never-married;Adm-clerical;51.*****;3.*****
*;[20, 25[;Male;Never-married;Other-service;51.*****;3.*****
*;[25, 30[;Male;Never-married;Farming-fishing;50.*****;5.*****
*;[55, 60[;Female;Divorced;Sales;50.*****;5.*****
*;[25, 30[;Male;Never-married;Prof-specialty;50.*****;4.*****
*;[30, 35[;Male;Never-married;Prof-specialty;51.*****;3.*****
*;[30, 35[;Female;Never-married;Exec-managerial;50.*****;3.*****
*;[40, 45[;Female;Separated;Adm-clerical;50.*****;5.*****
*;[60, 65[;Female;Widowed;Adm-clerical;50.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Exec-managerial;51.*****;4.*****
*;[20, 25[;Male;Never-married;Handlers-cleaners;50.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Exec-managerial;50.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Machine-op-inspct;50.*****;3.*****
*;[65, 70[;Male;Married-civ-spouse;Prof-specialty;50.*****;3.*****
*;[60, 65[;Male;Married-civ-spouse;Tech-support;50.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Prof-specialty;50.*****;3.*****
*;[45, 50[;Female;Never-married;Adm-clerical;50.*****;3.*****
*;[35, 40[;Male;Married-civ-spouse;Exec-managerial;50.*****;3.*****
*;[65, 70[;Female;Never-married;Prof-specialty;50.*****;4.*****
*;[20, 25[;Female;Never-married;Adm-clerical;50.*****;4.*****
*;[35, 40[;Male;Never-married;Transport-moving;50.*****;6.*****
*;[25, 30[;Male;Never-married;Handlers-cleaners;50.*****;5.*****
*;[60, 65[;Male;Married-civ-spouse;Craft-repair;50.*****;4.*****
*;[20, 25[;Female;Never-married;Other-service;51.*****;3.*****
*;[55, 60[;Male;Married-civ-spouse;Other-service;50.*****;4.*****
*;[25, 30[;Male;Never-married;Exec-managerial;51.*****;4.*****
*;[50, 55[;Male;Married-civ-spouse;Adm-clerical;51.*****;5.*****
*;[15, 20[;Female;Never-married;Exec-managerial;50.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Sales;51.*****;3.*****
*;[15, 20[;Female;Never-married;Other-service;51.*****;4.*****
*;[60, 65[;Female;Divorced;Prof-specialty;50.*****;4.*****
*;[70, 75[;Male;Married-civ-spouse;Adm-clerical;50.*****;4.*****
*;[50, 55[;Male;Married-civ-spouse;Craft-repair;51.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Exec-managerial;51.*****;4.*****
*;[25, 30[;Female;Never-married;Adm-clerical;51.*****;4.*****
*;[15, 20[;Male;Never-married;Craft-repair;50.*****;5.*****
*;[55, 60[;Male;Divorced;Adm-clerical;50.*****;4.*****
*;[70, 75[;Male;Married-civ-spouse;Prof-specialty;51.*****;4.*****
*;*;*;*;Other-service;*;*
*;[30, 35[;Male;Married-civ-spouse;Machine-op-inspct;50.*****;4.*****
*;[35, 40[;Female;Never-married;Handlers-cleaners;51.*****;4.*****
*;[45, 50[;Female;Divorced;Adm-clerical;50.*****;5.*****
*;[25, 30[;Male;Never-married;Exec-managerial;50.*****;4.*****
*;[25, 30[;Male;Never-married;Sales;50.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Exec-managerial;51.*****;4.*****
*;[30, 35[;Male;Never-married;Other-service;51.*****;2.*****
*;[30, 35[;Male;Married-civ-spouse;Prof-specialty;51.*****;5.*****
*;[45, 50[;Male;Married-civ-spouse;Craft-repair;51.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Prof-specialty;50.*****;4.*****
*;[20, 25[;Male;Never-married;Craft-repair;51.*****;4.*****
*;[60, 65[;Male;Married-civ-spouse;Machine-op-inspct;50.*****;5.*****
*;[25, 30[;Female;Married-civ-spouse;Adm-clerical;51.*****;4.*****
*;[50, 55[;Male;Married-civ-spouse;Sales;51.*****;4.*****
*;[30, 35[;Female;Married-civ-spouse;Adm-clerical;50.*****;4.*****
*;[40, 45[;Female;Never-married;Prof-specialty;50.*****;4.*****
*;[40, 45[;Male;Married-civ-spouse;Machine-op-inspct;50.*****;5.*****
*;[15, 20[;Female;Never-married;Other-service;51.*****;4.*****
*;[35, 40[;Male;Never-married;Adm-clerical;50.*****;4.*****
*;[35, 40[;Male;Never-married;Transport-moving;51.*****;4.*****
*;[20, 25[;Male;Never-married;Handlers-cleaners;51.*****;3.*****
*;[55, 60[;Female;Widowed;Other-service;51.*****;4.*****
*;[55, 60[;Female;Never-married;Prof-specialty;51.*****;5.*****
*;[20, 25[;Male;Never-married;Other-service;51.*****;4.*****
*;[40, 45[;Male;Divorced;Protective-serv;50.*****;4.*****
*;[30, 35[;Female;Never-married;Adm-clerical;51.*****;3.*****
*;[60, 65[;Female;Divorced;Sales;51.*****;3.*****
*;[55, 60[;Male;Married-civ-spouse;Transport-moving;50.*****;5.*****
*;[30, 35[;Male;Never-married;Handlers-cleaners;50.*****;5.*****
*;[25, 30[;Female;Divorced;Adm-clerical;50.*****;3.*****
*;[45, 50[;Male;Widowed;Craft-repair;50.*****;4.*****
*;[20, 25[;Male;Married-civ-spouse;Transport-moving;49.*****;5.*****
*;[50, 55[;Female;Widowed;Prof-specialty;50.*****;4.*****
*;[40, 45[;Male;Never-married;Sales;50.*****;5.*****
*;[35, 40[;Female;Never-married;Machine-op-inspct;50.*****;4.*****
*;[35, 40[;Male;Never-married;Adm-clerical;51.*****;4.*****
*;[20, 25[;Male;Never-married;Tech-support;51.*****;4.*****
*;[20, 25[;Female;Never-married;Adm-clerical;51.*****;4.*****
*;[55, 60[;Male;Married-civ-spouse;Craft-repair;51.*****;3.*****
*;[30, 35[;Male;Married-civ-spouse;Protective-serv;50.*****;3.*****
*;[40, 45[;Male;Divorced;Transport-moving;51.*****;4.*****
*;[50, 55[;Male;Married-civ-spouse;Prof-specialty;50.*****;4.*****
*;[25, 30[;Male;Married-civ-spouse;Handlers-cleaners;50.*****;3.*****
*;[35, 40[;Male;Divorced;Craft-repair;50.*****;4.*****
*;[40, 45[;Male;Never-married;Adm-clerical;50.*****;4.*****
*;[20, 25[;Male;Never-married;Other-service;51.*****;4.*****
*;[50, 55[;Male;Married-civ-spouse;Prof-specialty;50.*****;5.*****
*;[25, 30[;Female;Never-married;Adm-clerical;51.*****;4.*****
*;[40, 45[;Male;Divorced;Exec-managerial;50.*****;3.*****
*;[30, 35[;Male;Married-civ-spouse;Transport-moving;51.*****;3.*****
*;[40, 45[;Male;Married-civ-spouse;Exec-managerial;50.*****;3.*****
*;[40, 45[;Male;Divorced;Craft-repair;51.*****;3.*****
*;[35, 40[;Male;Married-civ-spouse;Exec-managerial;51.*****;3.*****
*;[25, 30[;Female;Never-married;Prof-specialty;50.*****;4.*****
*;[20, 25[;Male;Never-married;Farming-fishing;50.*****;5.*****
*;[20, 25[;Female;Never-married;Other-service;50.*****;4.*****
*;[40, 45[;Male;Divorced;Exec-managerial;50.*****;3.*****
*;[45, 50[;Male;Married-civ-spouse;Exec-managerial;51.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Exec-managerial;51.*****;4.*****
*;[60, 65[;Male;Married-civ-spouse;Transport-moving;50.*****;4.*****
*;[20, 25[;Female;Never-married;Sales;50.*****;4.*****
*;[55, 60[;Male;Married-civ-spouse;Exec-managerial;50.*****;5.*****
*;[35, 40[;Female;Never-married;Prof-specialty;50.*****;3.*****
*;[15, 20[;Female;Never-married;Sales;50.*****;4.*****
*;[20, 25[;Female;Never-married;Prof-specialty;50.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Transport-moving;51.*****;4.*****
*;[45, 50[;Female;Divorced;Sales;50.*****;3.*****
*;[40, 45[;Female;Married-civ-spouse;Other-service;50.*****;3.*****
*;[25, 30[;Male;Never-married;Protective-serv;50.*****;4.*****
*;[25, 30[;Male;Never-married;Prof-specialty;50.*****;3.*****
*;[45, 50[;Male;Married-civ-spouse;Transport-moving;50.*****;3.*****
*;[55, 60[;Male;Married-civ-spouse;Protective-serv;50.*****;3.*****
*;[40, 45[;Male;Married-civ-spouse;Machine-op-inspct;51.*****;4.*****
*;[55, 60[;Female;Widowed;Sales;50.*****;4.*****
*;[55, 60[;Male;Married-civ-spouse;Craft-repair;51.*****;4.*****
*;[30, 35[;Female;Divorced;Other-service;51.*****;2.*****
*;[20, 25[;Female;Never-married;Adm-clerical;51.*****;3.*****
*;[50, 55[;Female;Divorced;Exec-managerial;50.*****;3.*****
*;[40, 45[;Male;Married-civ-spouse;Exec-managerial;51.*****;4.*****
*;[25, 30[;Male;Never-married;Farming-fishing;51.*****;3.*****
*;[25, 30[;Male;Married-civ-spouse;Machine-op-inspct;50.*****;4.*****
*;[25, 30[;Female;Divorced;Prof-specialty;50.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Other-service;51.*****;4.*****
*;[60, 65[;Female;Divorced;Exec-managerial;50.*****;4.*****
*;[25, 30[;Female;Never-married;Other-service;51.*****;4.*****
*;[50, 55[;Male;Married-civ-spouse;Craft-repair;50.*****;4.*****
*;[40, 45[;Female;Married-civ-spouse;Sales;50.*****;4.*****
*;[25, 30[;Female;Divorced;Prof-specialty;50.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Craft-repair;51.*****;4.*****
*;[20, 25[;Female;Never-married;Prof-specialty;50.*****;5.*****
*;[55, 60[;Male;Married-civ-spouse;Transport-moving;50.*****;4.*****
*;[45, 50[;Male;Married-civ-spouse;Other-service;50.*****;5.*****
*;[30, 35[;Male;Married-civ-spouse;Sales;50.*****;3.*****
*;[40, 45[;Female;Never-married;Adm-clerical;50.*****;4.*****
*;[25, 30[;Male;Married-civ-spouse;Prof-specialty;51.*****;4.*****
*;[35, 40[;Male;Married-civ-spouse;Craft-repair;50.*****;3.*****
*;[45, 50[;Male;Married-civ-spouse;Craft-repair;50.*****;4.*****
*;[70, 75[;Male;Married-civ-spouse;Farming-fishing;50.*****;5.*****
*;[20, 25[;Female;Married-civ-spouse;Adm-clerical;50.*****;4.*****
*;[30, 35[;Male;Married-civ-spouse;Exec-managerial;50.*****;5.*****
*;[25, 30[;Male;Never-married;Exec-managerial;49.*****;5.*****
*;[25, 30[;Female;Never-married;Other-service;50.*****;4.*****
*;[20, 25[;Female;Never-married;Other-service;50.*****;4.*****
*;[25, 30[;Female;Never-married;Adm-clerical;50.*****;5.*****
*;[50, 55[;Male;Married-civ-spouse;Exec-managerial;51.*****;4.*****
*;[35, 40[;Female;Divorced;Prof-specialty;51.*****;4.*****
*;[30, 35[;Female;Divorced;Prof-specialty;50.*****;4.*****
